MT-ND6,YP_003024037,None
NADK2,NP_001274270,NM_001287341.2
MRPS30,NP_057724,NM_016640.4
SETD9,NP_714917,NM_153706.4
SETD9,NP_001165461,NM_001171990.3
NLN,NP_065777,NM_020726.5
MRPS36,NP_150597,NM_033281.6
PTCD2,NP_079030,NM_024754.5
PTCD2,NP_001271333,NM_001284404.2
PTCD2,NP_001271334,NM_001284405.2
PTCD2,NP_001271332,NM_001284403.2
DMGDH,NP_037523,NM_013391.3
MTX3,NP_001161213,NM_001167741.2
MTX3,NP_001010891,NM_001010891.5
CKMT2,NP_001093206,NM_001099736.2
CKMT2,NP_001093205,NM_001099735.2
CKMT2,NP_001816,NM_001825.3
COX7C,NP_001858,NM_001867.3
SLC25A46,NP_620128,NM_138773.4
HSD17B4,NP_000405,NM_000414.4
HSD17B4,NP_001186220,NM_001199291.3
HSD17B4,NP_001186221,NM_001199292.2
FTMT,NP_803431,NM_177478.2
ALDH7A1,NP_001173,NM_001182.5
ALDH7A1,NP_001188306,NM_001201377.2
ALDH7A1,NP_001189333,NM_001202404.2
C5orf63,NP_001157950,NM_001164478.2
C5orf63,NP_001157951,NM_001164479.2
LYRM7,NP_859056,NM_181705.4
HINT1,NP_005331,NM_005340.7
UQCRQ,NP_055217,NM_014402.5
VDAC1,NP_003365,NM_003374.3
PCBD2,NP_115527,NM_032151.5
SLC25A48,NP_660325,NM_145282.5
HSPA9,NP_004125,NM_004134.7
HARS2,NP_001265661,NM_001278732.2
NDUFA2,NP_002479,NM_002488.5
HARS2,NP_001265660,NM_001278731.2
HARS2,NP_036340,NM_012208.4
NDUFA2,NP_001171941,NM_001185012.2
DELE1,NP_001136075,NM_001142603.3
DELE1,NP_055588,NM_014773.5
PRELID2,NP_892005,NM_182960.4
PRELID2,NP_612501,NM_138492.6
PRELID2,NP_995318,NM_205846.3
GRPEL2,NP_689620,NM_152407.4
MRPL22,NP_054899,NM_014180.4
MRPL22,NP_001014990,NM_001014990.3
THG1L,NP_060342,NM_017872.5
SFXN1,NP_073591,NM_022754.7
HIGD2A,NP_620175,NM_138820.4
PRELID1,NP_037369,NM_013237.4
RAB24,NP_001026847,NM_001031677.4
PRELID1,NP_001258757,NM_001271828.2
RAB24,NP_570137,NM_130781.4
LYRM4,NP_001158313,NM_001164841.3
BPHL,NP_004323,NM_004332.4
LYRM4,NP_001158312,NM_001164840.3
LYRM4,NP_065141,NM_020408.6
PRKN,NP_054643,NM_013988.3
PRKN,NP_004553,NM_004562.3
PRKN,NP_054642,NM_013987.3
FARS2,NP_006558,NM_006567.5
ALDH5A1,NP_001071,NM_001080.3
ALDH5A1,NP_733936,NM_170740.1
MRPS18A,NP_001180272,NM_001193343.2
MRPS18A,NP_060605,NM_018135.4
MMUT,NP_000246,NM_000255.4
MTO1,NP_036255,NM_012123.4
MTO1,NP_001116698,NM_001123226.2
MTO1,NP_598400,NM_133645.3
BCKDHB,NP_000047,NM_000056.5
BCKDHB,NP_898871,NM_183050.4
FBXL4,NP_036292,NM_012160.5
FBXL4,NP_001265645,NM_001278716.2
QRSL1,NP_060762,NM_018292.5
PDSS2,NP_065114,NM_020381.4
AFG1L,NP_660358,NM_145315.5
ECHDC1,NP_001099015,NM_001105545.2
ECHDC1,NP_001099014,NM_001105544.2
ECHDC1,NP_060949,NM_018479.4
ECHDC1,NP_001002030,NM_001002030.2
MTHFD1L,NP_001229696,NM_001242767.2
MTHFD1L,NP_056255,NM_015440.5
MTHFD1L,NP_001229697,NM_001242768.2
TFB1M,NP_057104,NM_016020.4
AGPAT4,NP_064518,NM_020133.3
ECI2,NP_996667,NM_206836.3
ECI2,NP_001159482,NM_001166010.2
ECI2,NP_006108,NM_006117.3
TMEM14C,NP_057546,NM_016462.4
TMEM14C,NP_001158730,NM_001165258.2
SIRT5,NP_001229756,NM_001242827.1
SIRT5,NP_001180196,NM_001193267.2
SIRT5,NP_112534,NM_031244.3
SIRT5,NP_036373,NM_012241.5
MCUR1,NP_001026883,NM_001031713.4
MRS2,NP_001273194,NM_001286265.2
MRS2,NP_065713,NM_020662.4
MRS2,NP_001273195,NM_001286266.2
MRS2,NP_001273193,NM_001286264.2
ACOT13,NP_001153566,NM_001160094.2
ACOT13,NP_060943,NM_018473.4
MRPS18B,NP_054765,NM_014046.4
C6orf136,NP_001154848,NM_001161376.2
C6orf136,NP_659466,NM_145029.4
C6orf136,NP_001103408,NM_001109938.3
VARS2,NP_065175,NM_020442.6
VARS2,NP_001161206,NM_001167734.2
VARS2,NP_001161205,NM_001167733.3
MCCD1,NP_001011700,NM_001011700.3
HSD17B8,NP_055049,NM_014234.5
BAK1,NP_001179,NM_001188.4
UQCC2,NP_115716,NM_032340.4
MTCH1,NP_001258570,NM_001271641.2
MTCH1,NP_055156,NM_014341.2
MOCS1,NP_005934,NM_005943.6
MOCS1,NP_001068566,NM_001075098.4
TOMM6,NP_001127965,NM_001134493.2
MRPS10,NP_060611,NM_018141.4
MRPL2,NP_057034,NM_015950.5
MRPL14,NP_115487,NM_032111.4
AARS2,NP_065796,NM_020745.4
SLC25A27,NP_001190981,NM_001204052.2
SLC25A27,NP_004268,NM_004277.5
SLC25A27,NP_001190980,NM_001204051.2
SDHAF4,NP_660310,NM_145267.3
COX7A2,NP_001856,NM_001865.6
PRSS35,NP_699193,NM_153362.3
PRSS35,NP_001163894,NM_001170423.2
SMIM8,NP_001274374,NM_001287445.2
SMIM8,NP_065158,NM_020425.6
SMIM8,NP_001035958,NM_001042493.3
RARS2,NP_064716,NM_020320.5
LYRM2,NP_065199,NM_020466.5
NDUFAF4,NP_054884,NM_014165.4
COQ3,NP_059117,NM_017421.4
TSTD3,NP_001182060,NM_001195131.2
RTN4IP1,NP_116119,NM_032730.5
MTRES1,NP_001135940,NM_001142468.3
MTRES1,NP_001135942,NM_001142470.3
MTRES1,NP_057571,NM_016487.5
HINT3,NP_612638,NM_138571.5
ECHDC1,NP_001132982,NM_001139510.2
MTFR2,NP_001092756,NM_001099286.3
MTFR2,NP_612428,NM_138419.5
MTHFD1L,NP_001229698,NM_001242769.3
RMND1,NP_060379,NM_017909.4
RMND1,NP_001258866,NM_001271937.2
MTRF1L,NP_061914,NM_019041.7
MTRF1L,NP_001107656,NM_001114184.3
SERAC1,NP_116250,NM_032861.4
SOD2,NP_001019637,NM_001024466.3
SOD2,NP_001019636,NM_001024465.3
SOD2,NP_000627,NM_000636.4
MRPL18,NP_054880,NM_014161.5
MPC1,NP_057182,NM_016098.4
MPC1,NP_001257808,NM_001270879.2
AKR1B10,NP_064695,NM_020299.5
SUGCT,NP_001180242,NM_001193313.2
SUGCT,NP_079004,NM_024728.3
SUGCT,NP_001180240,NM_001193311.2
SUGCT,NP_001180241,NM_001193312.2
RCC1L,NP_683682,NM_148842.3
IMMP2L,NP_001231535,NM_001244606.2
IMMP2L,NP_115938,NM_032549.4
HIBADH,NP_689953,NM_152740.4
GARS1,NP_002038,NM_002047.4
MRPS24,NP_114403,NM_032014.3
OGDH,NP_001158508,NM_001165036.2
OGDH,NP_002532,NM_002541.4
OGDH,NP_001003941,NM_001003941.3
STYXL1,NP_057170,NM_016086.3
SLC25A13,NP_001153682,NM_001160210.2
SLC25A13,NP_055066,NM_014251.3
PNPLA8,NP_056538,NM_015723.5
PNPLA8,NP_001242937,NM_001256008.3
PNPLA8,NP_001242936,NM_001256007.3
PNPLA8,NP_001242939,NM_001256010.3
PNPLA8,NP_001242938,NM_001256009.3
PNPLA8,NP_001242940,NM_001256011.3
AASS,NP_005754,NM_005763.4
SND1,NP_055205,NM_014390.4
CHCHD3,NP_060282,NM_017812.4
ADCK2,NP_443085,NM_052853.4
AGK,NP_060708,NM_018238.4
ABCB8,NP_009119,NM_007188.5
ABCB8,NP_001269222,NM_001282293.2
ABCB8,NP_001269221,NM_001282292.2
ABCB8,NP_001269220,NM_001282291.2
COX19,NP_001026788,NM_001031617.3
MRM2,NP_037525,NM_013393.3
NDUFA4,NP_002480,NM_002489.4
TOMM7,NP_061932,NM_019059.5
MALSU1,NP_612455,NM_138446.2
CYCS,NP_061820,NM_018947.6
MRPL32,NP_114109,NM_031903.3
COA1,NP_060694,NM_018224.4
TBRG4,NP_112162,NM_030900.4
TBRG4,NP_004740,NM_004749.4
TBRG4,NP_954573,NM_199122.3
TBRG4,NP_001248763,NM_001261834.2
NIPSNAP2,NP_001189398,NM_001202469.2
NIPSNAP2,NP_001474,NM_001483.3
MRPS17,NP_057053,NM_015969.3
CHCHD2,NP_057223,NM_016139.4
DNAJC30,NP_115693,NM_032317.3
ABHD11,NP_683711,NM_148913.4
ABHD11,NP_001138836,NM_001145364.3
ABHD11,NP_683710,NM_148912.4
RCC1L,NP_110425,NM_030798.5
RCC1L,NP_001268370,NM_001281441.2
MDH2,NP_005909,NM_005918.4
MDH2,NP_001269332,NM_001282403.2
MDH2,NP_001269333,NM_001282404.2
CROT,NP_001137407,NM_001143935.2
CROT,NP_066974,NM_021151.4
CROT,NP_001230674,NM_001243745.3
SLC25A40,NP_061331,NM_018843.4
GTPBP10,NP_149098,NM_033107.4
GTPBP10,NP_001036182,NM_001042717.3
MTERF1,NP_008911,NM_006980.5
PDK4,NP_002603,NM_002612.4
SDHAF3,NP_064571,NM_020186.3
ATP5MF-PTCD1,NP_001185808,NM_001198879.2
ATP5MF,NP_004880,NM_004889.5
PTCD1,NP_056360,NM_015545.4
ATP5MF,NP_001034267,NM_001039178.4
ATP5MF,NP_001003714,NM_001003714.4
ATP5MF,NP_001003713,NM_001003713.4
FIS1,NP_057152,NM_016068.3
FAM185A,NP_001138741,NM_001145269.2
FAM185A,NP_001138740,NM_001145268.2
ARMC10,NP_114111,NM_031905.5
ARMC10,NP_001154484,NM_001161012.3
ARMC10,NP_001154482,NM_001161010.3
ARMC10,NP_001154481,NM_001161009.3
ARMC10,NP_001154485,NM_001161013.3
ARMC10,NP_001154483,NM_001161011.3
PMPCB,NP_004270,NM_004279.3
DLD,NP_000099,NM_000108.5
DLD,NP_001276679,NM_001289750.1
DLD,NP_001276680,NM_001289751.1
DLD,NP_001276681,NM_001289752.1
NDUFA5,NP_001269350,NM_001282421.3
NDUFA5,NP_001269351,NM_001282422.3
NDUFA5,NP_001269349,NM_001282420.3
NDUFA5,NP_001269348,NM_001282419.3
NDUFA5,NP_004991,NM_005000.5
ARF5,NP_001653,NM_001662.4
FMC1,NP_932068,NM_197964.5
NDUFB2,NP_004537,NM_004546.3
MRPS33,NP_057155,NM_016071.4
MRPS33,NP_444263,NM_053035.3
SSBP1,NP_001243440,NM_001256511.1
SSBP1,NP_001243442,NM_001256513.1
SSBP1,NP_001243441,NM_001256512.1
SSBP1,NP_001243439,NM_001256510.1
SSBP1,NP_003134,NM_003143.3
GSTK1,NP_001137152,NM_001143680.2
GSTK1,NP_001137153,NM_001143681.2
GSTK1,NP_001137151,NM_001143679.2
GSTK1,NP_057001,NM_015917.3
FASTK,NP_148936,NM_033015.4
FASTK,NP_006703,NM_006712.5
FASTK,NP_001245390,NM_001258461.2
C8orf82,NP_001001795,NM_001001795.2
MSRA,NP_036463,NM_012331.5
MSRA,NP_001129143,NM_001135671.3
MSRA,NP_001129142,NM_001135670.3
MSRA,NP_001186658,NM_001199729.3
MICU3,NP_859074,NM_181723.3
EPHX2,NP_001243413,NM_001256484.2
EPHX2,NP_001243411,NM_001256482.2
EPHX2,NP_001243412,NM_001256483.2
EPHX2,NP_001970,NM_001979.6
GSR,NP_001182031,NM_001195102.3
GSR,NP_000628,NM_000637.5
GSR,NP_001182033,NM_001195104.3
GSR,NP_001182032,NM_001195103.3
POLB,NP_002681,NM_002690.3
MRPL15,NP_054894,NM_014175.4
MTFR1,NP_055452,NM_014637.4
MTFR1,NP_001139311,NM_001145839.2
MTFR1,NP_001139310,NM_001145838.2
ADHFE1,NP_653251,NM_144650.3
LACTB2,NP_057111,NM_016027.3
MRPS28,NP_054737,NM_014018.3
MTERF3,NP_001273572,NM_001286643.1
MTERF3,NP_057026,NM_015942.5
OXR1,NP_060472,NM_018002.3
OXR1,NP_001185464,NM_001198535.1
OXR1,NP_001185461,NM_001198532.1
OXR1,NP_001185463,NM_001198534.1
OXR1,NP_001185462,NM_001198533.2
OXR1,NP_851999,NM_181354.4
TOP1MT,NP_001245376,NM_001258447.1
TOP1MT,NP_001245375,NM_001258446.1
AGPAT5,NP_060831,NM_018361.5
SLC25A37,NP_057696,NM_016612.4
BNIP3L,NP_004322,NM_004331.3
PLPBP,NP_009129,NM_007198.4
STAR,NP_000340,NM_000349.3
LETM2,NP_001186589,NM_001199660.3
LETM2,NP_001186588,NM_001199659.3
LETM2,NP_653253,NM_144652.4
LETM2,NP_001273716,NM_001286787.2
LETM2,NP_001273748,NM_001286819.2
LETM2,NP_001273750,NM_001286821.2
VDAC3,NP_005653,NM_005662.7
VDAC3,NP_001129166,NM_001135694.3
LYPLA1,NP_001266287,NM_001279358.2
LYPLA1,NP_006321,NM_006330.4
LYPLA1,NP_001266289,NM_001279360.2
LYPLA1,NP_001266288,NM_001279359.2
LYPLA1,NP_001266286,NM_001279357.2
LYPLA1,NP_001266285,NM_001279356.2
CHCHD7,NP_077276,NM_024300.5
CHCHD7,NP_001011671,NM_001011671.3
CHCHD7,NP_001011670,NM_001011670.3
CHCHD7,NP_001011669,NM_001011669.3
CHCHD7,NP_001011668,NM_001011668.3
CHCHD7,NP_001011667,NM_001011667.3
TMEM70,NP_060336,NM_017866.6
TMEM70,NP_001035703,NM_001040613.3
GDAP1,NP_061845,NM_018972.4
GDAP1,NP_001035808,NM_001040875.4
RMDN1,NP_057117,NM_016033.3
RMDN1,NP_001273636,NM_001286707.2
RMDN1,NP_001273648,NM_001286719.2
DECR1,NP_001350,NM_001359.2
PDP1,NP_001155251,NM_001161779.2
PDP1,NP_060914,NM_018444.4
PDP1,NP_001155253,NM_001161781.2
PDP1,NP_001155252,NM_001161780.2
NDUFAF6,NP_689629,NM_152416.4
UQCRB,NP_001186904,NM_001199975.3
UQCRB,NP_006285,NM_006294.5
UQCRB,NP_001241681,NM_001254752.2
RIDA,NP_005827,NM_005836.3
COX6C,NP_004365,NM_004374.4
SLC25A32,NP_110407,NM_030780.5
MRPL13,NP_054797,NM_014078.6
TMEM65,NP_919267,NM_194291.3
NDUFB9,NP_004996,NM_005005.3
NDUFB9,NP_001265575,NM_001278646.2
NDUFB9,NP_001265574,NM_001278645.2
CYP11B1,NP_000488,NM_000497.4
CYP11B2,NP_000489,NM_000498.3
CYP11B1,NP_001021384,NM_001026213.1
TOP1MT,NP_443195,NM_052963.3
CYC1,NP_001907,NM_001916.5
ADCK5,NP_777582,NM_174922.5
RECQL4,NP_004251,NM_004260.4
TRUB2,NP_056494,NM_015679.3
AK3,NP_001186782,NM_001199853.2
AK3,NP_001186784,NM_001199855.2
AK3,NP_001186781,NM_001199852.2
AK3,NP_001186785,NM_001199856.2
AK3,NP_057366,NM_016282.4
PLGRKT,NP_060935,NM_018465.4
GLDC,NP_000161,NM_000170.3
NUDT2,NP_001152,NM_001161.5
NUDT2,NP_671701,NM_147172.3
NUDT2,NP_001231319,NM_001244390.2
NUDT2,NP_671702,NM_147173.3
FXN,NP_001155178,NM_001161706.1
AUH,NP_001689,NM_001698.3
HSDL2,NP_001182751,NM_001195822.2
HSDL2,NP_115679,NM_032303.5
STOM,NP_004090,NM_004099.6
STOM,NP_937837,NM_198194.3
STOM,NP_001257456,NM_001270527.2
STOM,NP_001257455,NM_001270526.2
MRRF,NP_620132,NM_138777.5
MRRF,NP_001166983,NM_001173512.3
MRRF,NP_954646,NM_199177.4
NDUFA8,NP_055037,NM_014222.3
CRAT,NP_000746,NM_000755.5
CRAT,NP_001244292,NM_001257363.3
SARDH,NP_001128179,NM_001134707.2
SARDH,NP_009032,NM_007101.4
DMAC1,NP_219500,NM_033428.3
NDUFB6,NP_877416,NM_182739.3
NDUFB6,NP_001186916,NM_001199987.2
NDUFB6,NP_002484,NM_002493.5
STOML2,NP_038470,NM_013442.3
STOML2,NP_001273962,NM_001287033.2
STOML2,NP_001273960,NM_001287031.2
STOML2,NP_001273961,NM_001287032.1
HINT2,NP_115982,NM_032593.3
GRHPR,NP_036335,NM_012203.2
TOMM5,NP_001127956,NM_001134484.2
TOMM5,NP_001127957,NM_001134485.2
TOMM5,NP_001001790,NM_001001790.3
SLC25A51,NP_219480,NM_033412.4
ALDH1B1,NP_000683,NM_000692.5
FXN,NP_000135,NM_000144.5
FXN,NP_852090,NM_181425.3
RFK,NP_060809,NM_018339.6
ISCA1,NP_112202,NM_030940.4
STX17,NP_060389,NM_017919.3
MRPL50,NP_061924,NM_019051.3
NIPSNAP3A,NP_056284,NM_015469.3
NIPSNAP3B,NP_060846,NM_018376.4
HDHD3,NP_112496,NM_031219.4
PTRH1,NP_001002913,NM_001002913.3
FPGS,NP_004948,NM_004957.6
FPGS,NP_001275732,NM_001288803.1
FPGS,NP_001018088,NM_001018078.2
PTGES2,NP_945176,NM_198938.3
PTGES2,NP_079348,NM_025072.7
SLC25A25,NP_443133,NM_052901.5
SLC25A25,NP_001252543,NM_001265614.3
PTGES2,NP_001243264,NM_001256335.2
SLC25A25,NP_001006643,NM_001006642.4
SLC25A25,NP_001006642,NM_001006641.4
COQ4,NP_057119,NM_016035.5
ENDOG,NP_004426,NM_004435.2
MIGA2,NP_116198,NM_032809.4
SURF1,NP_001267716,NM_001280787.1
SURF1,NP_003163,NM_003172.4
MRPS2,NP_057118,NM_016034.5
PMPCA,NP_001269873,NM_001282944.2
PMPCA,NP_001269875,NM_001282946.2
PMPCA,NP_055975,NM_015160.3
DNLZ,NP_001074318,NM_001080849.3
MRPL41,NP_115866,NM_032477.3
HCCS,NP_001116080,NM_001122608.3
HCCS,NP_005324,NM_005333.5
HCCS,NP_001165462,NM_001171991.3
APOO,NP_077027,NM_024122.5
ACOT9,NP_001028755,NM_001033583.3
ACOT9,NP_001032248,NM_001037171.2
PDK3,NP_005382,NM_005391.5
PDK3,NP_001135858,NM_001142386.3
OTC,NP_000522,NM_000531.6
MAOA,NP_001257387,NM_001270458.2
MAOA,NP_000231,NM_000240.4
MAOB,NP_000889,NM_000898.5
ALAS2,NP_000023,NM_000032.5
ALAS2,NP_001033057,NM_001037968.4
ALAS2,NP_001033056,NM_001037967.4
ABCB7,NP_001258628,NM_001271699.3
ABCB7,NP_001258627,NM_001271698.3
ABCB7,NP_001258625,NM_001271696.3
ABCB7,NP_004290,NM_004299.6
ABCB7,NP_001258626,NM_001271697.3
APOOL,NP_940852,NM_198450.6
TRMT2B,NP_001161444,NM_001167972.2
TRMT2B,NP_001161442,NM_001167970.2
TRMT2B,NP_001161443,NM_001167971.2
TRMT2B,NP_079193,NM_024917.6
SLC25A14,NP_001269127,NM_001282198.2
SLC25A14,NP_001269125,NM_001282196.2
SLC25A14,NP_001269124,NM_001282195.2
SLC25A14,NP_001269126,NM_001282197.2
TMLHE,NP_060666,NM_018196.4
FUNDC2,NP_076423,NM_023934.4
TMLHE,NP_001171726,NM_001184797.2
GTPBP6,NP_036359,NM_012227.4
SLC25A6,NP_001627,NM_001636.4
CA5B,NP_009151,NM_007220.4
PDHA1,NP_001166926,NM_001173455.2
PDHA1,NP_001166927,NM_001173456.2
PDHA1,NP_001166925,NM_001173454.2
PDHA1,NP_000275,NM_000284.4
PRDX4,NP_006397,NM_006406.2
MPC1L,NP_001182451,NM_001195522.3
FUNDC1,NP_776155,NM_173794.4
NDUFB11,NP_001129470,NM_001135998.3
NDUFB11,NP_061929,NM_019056.7
TIMM17B,NP_001161419,NM_001167947.2
TIMM17B,NP_005825,NM_005834.5
HSD17B10,NP_004484,NM_004493.3
HSD17B10,NP_001032900,NM_001037811.2
COX7B,NP_001857,NM_001866.3
PABPC5,NP_543022,NM_080832.3
TIMM8A,NP_004076,NM_004085.4
TIMM8A,NP_001139423,NM_001145951.2
ARMCX1,NP_057692,NM_016608.2
ARMCX6,NP_001171697,NM_001184768.2
ARMCX2,NP_001269160,NM_001282231.2
ARMCX6,NP_061880,NM_019007.4
ARMCX2,NP_808818,NM_177949.4
ARMCX3,NP_808817,NM_177948.3
ARMCX3,NP_057691,NM_016607.4
ARMCX6,NP_001009584,NM_001009584.2
ARMCX2,NP_055597,NM_014782.7
ARMCX3,NP_808816,NM_177947.3
SLC25A53,NP_001012773,NM_001012755.5
SLC25A5,NP_001143,NM_001152.5
SLC25A43,NP_660348,NM_145305.3
NDUFA1,NP_004532,NM_004541.4
GLUD2,NP_036216,NM_012084.4
AIFM1,NP_665812,NM_145813.2
AIFM1,NP_665811,NM_145812.3
AIFM1,NP_004199,NM_004208.4
AIFM1,NP_001124319,NM_001130847.4
AIFM1,NP_001124318,NM_001130846.4
IDH3G,NP_777358,NM_174869.3
IDH3G,NP_004126,NM_004135.4
ABCD1,NP_000024,NM_000033.4
TAZ,NP_851829,NM_181312.4
TAZ,NP_851828,NM_181311.4
TAZ,NP_851830,NM_181313.4
TAZ,NP_000107,NM_000116.5
CMC4,NP_001018024,NM_001018024.3
SLC25A16,NP_689920,NM_152707.4
ACADSB,NP_001600,NM_001609.4
ECHDC3,NP_078969,NM_024693.5
PDSS1,NP_055132,NM_014317.5
CISD1,NP_060934,NM_018464.5
MICU1,NP_006068,NM_006077.4
MICU1,NP_001182448,NM_001195519.2
MICU1,NP_001182447,NM_001195518.2
MCU,NP_612366,NM_138357.3
MCU,NP_001257609,NM_001270680.3
MCU,NP_001257608,NM_001270679.2
PRXL2A,NP_001230710,NM_001243781.2
PRXL2A,NP_001230709,NM_001243780.2
PRXL2A,NP_001230708,NM_001243779.2
PRXL2A,NP_001230707,NM_001243778.2
PRXL2A,NP_115709,NM_032333.5
PRXL2A,NP_001230711,NM_001243782.2
ATAD1,NP_116199,NM_032810.4
IDE,NP_004960,NM_004969.4
IDE,NP_001159418,NM_001165946.2
MARCHF5,NP_060294,NM_017824.5
ALDH18A1,NP_002851,NM_002860.4
ALDH18A1,NP_001017423,NM_001017423.2
HOGA1,NP_612422,NM_138413.4
HOGA1,NP_001128142,NM_001134670.2
OAT,NP_000265,NM_000274.4
OAT,NP_001165285,NM_001171814.2
IDI1,NP_004499,NM_004508.4
PITRM1,NP_001229238,NM_001242309.1
PITRM1,NP_055704,NM_014889.4
PITRM1,NP_001229236,NM_001242307.2
ATP5F1C,NP_005165,NM_005174.4
ATP5F1C,NP_001001973,NM_001001973.3
DHTKD1,NP_061176,NM_018706.7
NUDT5,NP_054861,NM_014142.4
PHYH,NP_006205,NM_006214.4
PHYH,NP_001032626,NM_001037537.2
MSRB2,NP_036360,NM_012228.4
THNSL1,NP_079114,NM_024838.5
YME1L1,NP_001240795,NM_001253866.2
YME1L1,NP_647473,NM_139312.3
YME1L1,NP_055078,NM_014263.4
MTPAP,NP_060579,NM_018109.4
OGDHL,NP_060715,NM_018245.3
OGDHL,NP_001137469,NM_001143997.2
OGDHL,NP_001137468,NM_001143996.2
TIMM23,NP_006318,NM_006327.4
TFAM,NP_003192,NM_003201.3
TFAM,NP_001257711,NM_001270782.2
DNA2,NP_001073918,NM_001080449.3
SUPV3L1,NP_003162,NM_003171.5
AIFM2,NP_116186,NM_032797.6
AIFM2,NP_001185625,NM_001198696.2
NUDT13,NP_001269948,NM_001283019.2
NUDT13,NP_001269946,NM_001283017.2
NUDT13,NP_001269943,NM_001283014.2
NUDT13,NP_001269944,NM_001283015.2
NUDT13,NP_056985,NM_015901.6
NUDT13,NP_001269945,NM_001283016.2
MRPS16,NP_057149,NM_016065.4
CHCHD1,NP_976043,NM_203298.3
VDAC2,NP_001171752,NM_001184823.2
VDAC2,NP_001171712,NM_001184783.3
VDAC2,NP_003366,NM_003375.5
COMTD1,NP_653190,NM_144589.4
PPIF,NP_005720,NM_005729.4
GHITM,NP_055209,NM_014394.3
GLUD1,NP_005262,NM_005271.5
SLC25A28,NP_112489,NM_031212.4
COX15,NP_004367,NM_004376.7
COX15,NP_510870,NM_078470.6
NDUFB8,NP_004995,NM_005004.4
NDUFB8,NP_001271297,NM_001284368.1
NDUFB8,NP_001271296,NM_001284367.2
MRPL43,NP_789762,NM_176792.3
TWNK,NP_001157286,NM_001163814.2
TWNK,NP_001157285,NM_001163813.2
TWNK,NP_001157284,NM_001163812.2
MRPL43,NP_115488,NM_032112.3
TWNK,NP_068602,NM_021830.5
MRPL43,NP_789764,NM_176794.2
MRPL43,NP_789763,NM_176793.2
SFXN3,NP_112233,NM_030971.6
SFXN2,NP_849189,NM_178858.6
ATP5MD,NP_001193356,NM_001206427.2
ATP5MD,NP_001193355,NM_001206426.2
ATP5MD,NP_116136,NM_032747.4
GPAM,NP_065969,NM_020918.6
GPAM,NP_001231878,NM_001244949.2
PRDX3,NP_054817,NM_014098.3
SFXN4,NP_998814,NM_213649.2
PRDX3,NP_006784,NM_006793.5
BNIP3,NP_004043,NM_004052.4
ECHS1,NP_004083,NM_004092.4
MTG1,NP_612393,NM_138384.4
METTL15,NP_689849,NM_152636.3
METTL15,NP_001107000,NM_001113528.2
IMMP1L,NP_659418,NM_144981.3
PDE2A,NP_002590,NM_002599.5
PDE2A,NP_001137311,NM_001143839.4
PDE2A,NP_001230713,NM_001243784.2
PDE2A,NP_001139681,NM_001146209.3
ACAT1,NP_000010,NM_000019.4
CAT,NP_001743,NM_001752.4
PDHX,NP_003468,NM_003477.3
PDHX,NP_001159630,NM_001166158.2
PDHX,NP_001128496,NM_001135024.2
FTH1,NP_002023,NM_002032.3
SDHAF2,NP_060311,NM_017841.4
MACROD1,NP_054786,NM_014067.4
SLC25A45,NP_001265180,NM_001278251.3
SLC25A45,NP_872362,NM_182556.4
SLC25A45,NP_001265179,NM_001278250.3
SLC25A45,NP_001070709,NM_001077241.3
PC,NP_001035806,NM_001040716.2
PC,NP_000911,NM_000920.4
CPT1A,NP_001867,NM_001876.4
CPT1A,NP_001027017,NM_001031847.3
CLPB,NP_001245323,NM_001258394.3
CLPB,NP_001245322,NM_001258393.3
CLPB,NP_001245321,NM_001258392.3
CLPB,NP_110440,NM_030813.6
MRPL48,NP_057139,NM_016055.6
NARS2,NP_078954,NM_024678.6
NARS2,NP_001230180,NM_001243251.2
ME3,NP_001014811,NM_001014811.2
ME3,NP_006671,NM_006680.3
ME3,NP_001155058,NM_001161586.3
BCO2,NP_001243329,NM_001256400.3
BCO2,NP_001243327,NM_001256398.3
BCO2,NP_001243326,NM_001256397.3
BCO2,NP_114144,NM_031938.7
BCO2,NP_001032367,NM_001037290.4
SIRT3,NP_036371,NM_012239.6
SIRT3,NP_001017524,NM_001017524.3
SLC25A22,NP_001177990,NM_001191061.2
SLC25A22,NP_001177989,NM_001191060.2
SLC25A22,NP_078974,NM_024698.6
MRPL23,NP_066957,NM_021134.4
TIMM10B,NP_036324,NM_012192.4
MRPL17,NP_071344,NM_022061.4
HTATIP2,NP_001091990,NM_001098520.2
HTATIP2,NP_001091991,NM_001098521.2
HTATIP2,NP_006401,NM_006410.5
HTATIP2,NP_001091993,NM_001098523.2
HTATIP2,NP_001091992,NM_001098522.2
ACCS,NP_115981,NM_032592.4
ACCS,NP_001120691,NM_001127219.2
PTPMT1,NP_001137456,NM_001143984.2
PTPMT1,NP_783859,NM_175732.3
MTCH2,NP_055157,NM_014342.4
NDUFS3,NP_004542,NM_004551.3
TIMM10,NP_036588,NM_012456.3
GLYAT,NP_964011,NM_201648.3
GLYAT,NP_005829,NM_005838.4
MRPL16,NP_060310,NM_017840.4
UQCC3,NP_001078841,NM_001085372.3
CSKMT,NP_001036694,NM_001043229.2
COX8A,NP_004065,NM_004074.3
BAD,NP_004313,NM_004322.3
PRDX5,NP_857635,NM_181652.3
PRDX5,NP_857634,NM_181651.3
PRDX5,NP_036226,NM_012094.5
DNAJC4,NP_005519,NM_005528.4
